V1,A1,V2,A2,V3,A3,V4,A4,V5,A5,V6,A6,V7,A7,V8,A8,V9,A9,V10,A10,V11,A11,V12,A12,V13,A13,V14,A14,Front_V,Roof_V,RHWing_V,LHWing_V,Rear_V
0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,14,0,266,78,265,105,1,0,12,0,7.355904877,207.3392641,210.7892612,211.4029791,200.1620746
0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,9,0,266,65,265,100,1,0,8,0,6.801692866,211.2818439,121.5179653,123.5909823,203.4035656
0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,6,0,266,54,265,95,1,0,5,0,5.592503023,210.776385,6.913605168,7.296698873,206.4931118
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,4,0,265,47,265,90,1,0,4,0,4.081015719,46.04731096,3.784820347,3.421900161,209.6839546
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,3,0,265,42,265,86,1,0,3,0,1.914550584,3.942579863,1.968106581,2.11352657,209.7346029
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,2,0,266,33,265,79,1,0,2,0,1.511487304,2.021835827,1.715785224,1.912238325,212.1657212
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,2,0,247,0,261,84,1,0,2,0,1.511487304,1.920744036,1.513928139,1.761272142,214.2423015
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,136,0,265,80,1,0,2,0,1.511487304,1.920744036,1.412999596,1.761272142,216.1669368
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,77,0,265,72,1,0,1,0,1.511487304,1.920744036,1.412999596,1.761272142,219.3577796
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,47,0,266,60,1,0,1,0,1.461104393,1.920744036,1.412999596,1.710950081,221.9914911
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,29,0,266,46,1,0,1,0,1.612253124,1.87019814,1.312071054,1.710950081,225.8407618
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,18,0,266,35,1,0,1,0,1.813784764,1.87019814,1.362535325,1.710950081,50.19246353
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,11,0,266,24,1,0,1,0,1.864167674,1.920744036,1.312071054,1.710950081,11.59846029
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,7,0,265,13,1,0,1,0,1.964933495,1.920744036,1.362535325,1.710950081,4.760940032
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,5,0,265,12,1,0,1,0,1.864167674,1.920744036,1.312071054,1.710950081,2.228525122
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,3,0,265,13,1,0,1,0,1.612253124,1.920744036,1.614856681,1.811594203,1.924635332
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,2,0,265,14,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,2,0,151,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,2,0,86,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,52,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,29,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,18,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,11,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,7,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,5,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
