V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Coulombs,App_Amps,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
0,0,0,0,0,0,265,265,265,0,0,0,0,290,61808,279,0,0,0,0,0,0,74,116,27,0,0,0,0,62
0,0,0,0,0,0,265,265,265,0,0,0,0,290,62362,277,0,0,0,0,0,0,65,119,31,0,0,0,0,62
0,0,0,0,0,0,265,265,265,0,0,0,0,290,62912,275,0,0,0,0,0,0,56,121,37,0,0,0,0,61
0,0,0,0,0,0,265,265,265,0,0,0,0,290,63456,272,0,0,0,0,0,0,49,121,41,0,0,0,0,61
0,0,0,0,0,0,265,265,265,0,0,0,0,290,64000,272,0,0,0,0,0,0,42,122,48,0,0,0,0,60
0,0,0,0,0,0,265,265,265,0,0,0,0,290,64540,270,0,0,0,0,0,0,36,120,54,0,0,0,0,60
0,0,0,0,0,0,265,265,265,0,0,0,0,290,65074,267,0,0,0,0,0,0,29,118,61,0,0,0,0,59
0,0,0,0,0,0,265,265,265,32,0,0,0,290,65606,266,0,0,0,0,0,0,23,116,69,0,0,0,0,58
0,0,0,0,0,0,175,265,265,122,0,0,0,290,66136,265,0,0,0,0,0,0,19,112,76,0,0,0,0,58
0,0,0,0,0,0,0,265,265,238,0,0,0,290,66658,261,0,0,0,0,0,0,0,112,81,5,0,0,0,63
0,0,0,0,0,0,0,265,265,265,0,0,0,290,67190,266,0,0,0,0,0,0,0,103,72,30,0,0,0,61
0,0,0,0,0,0,0,265,265,265,0,0,0,290,67728,269,0,0,0,0,0,0,0,97,78,34,0,0,0,60
0,0,0,0,0,0,0,265,265,265,0,0,0,290,68264,268,0,0,0,0,0,0,0,89,82,38,0,0,0,59
0,0,0,0,0,0,0,265,265,265,0,0,0,290,68794,265,0,0,0,0,0,0,0,81,85,43,0,0,0,56
0,0,0,0,0,0,0,265,265,265,0,0,0,290,69328,267,0,0,0,0,0,0,0,73,89,50,0,0,0,55
0,0,0,0,0,0,0,265,265,265,0,0,0,290,69860,266,0,0,0,0,0,0,0,66,92,55,0,0,0,53
0,0,0,0,0,0,0,265,265,265,0,0,0,290,70394,267,0,0,0,0,0,0,0,60,93,62,0,0,0,52
0,0,0,0,0,0,0,265,265,265,0,0,0,290,70922,264,0,0,0,0,0,0,0,53,92,69,0,0,0,50
0,0,0,0,0,0,0,265,265,265,5,0,0,290,71444,261,0,0,0,0,0,0,0,45,91,77,0,0,0,48
0,0,0,0,0,0,0,265,265,265,121,0,0,290,71962,259,0,0,0,0,0,0,0,39,91,84,0,0,0,45
0,0,0,0,0,0,0,265,265,265,238.5,0,0,290,72480,259,0,0,0,0,0,0,0,32,89,89,5,0,0,44
0,0,0,0,0,0,0,0,265,265,265,0,0,290,73006,263,0,0,0,0,0,0,0,25,88,79,29,0,0,42
0,0,0,0,0,0,0,0,265,265,265,0,0,290,73510,252,0,0,0,0,0,0,0,0,88,83,33,0,0,48
0,0,0,0,0,0,0,0,265,265,265,0,0,290,74014,252,0,0,0,0,0,0,0,0,82,88,37,0,0,45
0,0,0,0,0,0,0,0,265,265,265,0,0,290,74514,250,0,0,0,0,0,0,0,0,76,92,42,0,0,40
0,0,0,0,0,0,0,0,265,265,265,0,0,290,75014,250,0,0,0,0,0,0,0,0,70,94,47,0,0,39
0,0,0,0,0,0,0,0,265,265,265,0,0,290,75506,246,0,0,0,0,0,0,0,0,62,96,53,0,0,35
0,0,0,0,0,0,0,0,265,265,265,0,0,290,75998,246,0,0,0,0,0,0,0,0,56,97,60,0,0,33
0,0,0,0,0,0,0,0,265,265,265,0,0,290,76482,242,0,0,0,0,0,0,0,0,50,96,66,0,0,30
0,0,0,0,0,0,0,0,265,265,265,42,0,290,76964,241,0,0,0,0,0,0,0,0,44,95,73,0,0,29
0,0,0,0,0,0,0,0,265,265,265,143,0,290,77442,239,0,0,0,0,0,0,0,0,37,95,80,0,0,27
0,0,0,0,0,0,0,0,265,265,265,249,0,290,77922,240,0,0,0,0,0,0,0,0,30,92,80,12,0,26
0,0,0,0,0,0,0,0,265,265,265,265,0,290,78400,239,0,0,0,0,0,0,0,0,24,88,75,27,0,25
0,0,0,0,0,0,0,0,265,265,265,265,0,290,78878,239,0,0,0,0,0,0,0,0,20,84,81,31,0,23
0,0,0,0,0,0,0,0,235,265,265,265,0,290,79350,236,0,0,0,0,0,0,0,0,15,79,85,35,0,22
0,0,0,0,0,0,0,0,0,265,265,265,0,290,79820,235,0,0,0,0,0,0,0,0,0,81,89,40,0,25
0,0,0,0,0,0,0,0,0,265,265,265,0,290,80290,235,0,0,0,0,0,0,0,0,0,75,92,45,0,23
0,0,0,0,0,0,0,0,0,265,265,265,0,290,80754,232,0,0,0,0,0,0,0,0,0,67,93,51,0,21
0,0,0,0,0,0,0,0,0,265,265,265,0,290,81216,231,0,0,0,0,0,0,0,0,0,61,94,57,0,19
0,0,0,0,0,0,0,0,0,265,265,265,0,290,81672,228,0,0,0,0,0,0,0,0,0,54,93,63,0,18
0,0,0,0,0,0,0,0,0,265,265,265,0,290,82128,228,0,0,0,0,0,0,0,0,0,47,93,70,0,18
0,0,0,0,0,0,0,0,0,265,265,265,0,290,82582,227,0,0,0,0,0,0,0,0,0,41,92,77,0,17
0,0,0,0,0,0,0,0,0,265,265,265,0,290,83030,224,0,0,0,0,0,0,0,0,0,35,90,83,0,16
0,0,0,0,0,0,0,0,0,265,265,265,0,290,83476,223,0,0,0,0,0,0,0,0,0,30,87,91,0,15
0,0,0,0,0,0,0,0,0,265,265,265,0,290,83912,218,0,0,0,0,0,0,0,0,0,24,83,96,0,15
0,0,0,0,0,0,0,0,0,245,265,264.5,0,270,84344,216,0,0,0,0,0,0,0,0,0,20,79,102,0,15
0,0,0,0,0,0,0,0,0,0,265,260,0,0,84746,201,0,0,0,0,0,0,0,0,0,0,97,104,0,0
0,0,0,0,0,0,0,0,0,0,265,256.5,0,0,85136,195,0,0,0,0,0,0,0,0,0,0,91,104,0,0
0,0,0,0,0,0,0,0,0,0,265,254,0,0,85516,190,0,0,0,0,0,0,0,0,0,0,86,104,0,0
0,0,0,0,0,0,0,0,0,0,265,256,0,0,85892,188,0,0,0,0,0,0,0,0,0,0,84,104,0,0
0,0,0,0,0,0,0,0,0,0,265,257,0,0,86258,183,0,0,0,0,0,0,0,0,0,0,79,104,0,0
0,0,0,0,0,0,0,0,0,0,265,259.5,0,0,86596,169,0,0,0,0,0,0,0,0,0,0,66,103,0,0
0,0,0,0,0,0,0,0,0,0,265,260.5,0,0,86900,152,0,0,0,0,0,0,0,0,0,0,53,99,0,0
0,0,0,0,0,0,0,0,0,0,265,262,0,0,87176,138,0,0,0,0,0,0,0,0,0,0,43,95,0,0
0,0,0,0,0,0,0,0,0,0,265,263.5,0,0,87432,128,0,0,0,0,0,0,0,0,0,0,36,92,0,0
0,0,0,0,0,0,0,0,0,0,265,265,0,0,87670,119,0,0,0,0,0,0,0,0,0,0,31,88,0,0
0,0,0,0,0,0,0,0,0,0,215,265,0,0,87886,108,0,0,0,0,0,0,0,0,0,0,27,81,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88070,92,0,0,0,0,0,0,0,0,0,0,0,92,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88234,82,0,0,0,0,0,0,0,0,0,0,0,82,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88376,71,0,0,0,0,0,0,0,0,0,0,0,71,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88482,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88566,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88626,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88658,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88680,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88702,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,265,0,0,88724,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,235,0,0,88746,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
